Julian Date,Snow Depth (m),Air Temp (°C),Ground temp (°C),Wind velocity (m/s),hflux1_W_m2,hflux2_W_m2
453.458,1.5055,-6.59915,-0.0986938,0.18975,0,0.849732
453.5,1.5049,-5.4032,-0.0986938,0.267375,0.39248,0.849732
453.542,1.5078,-4.76138,-0.0986938,0.29625,0,0.849732
453.583,1.5049,-4.70456,-0.126984,0.2265,0.03568,0.83867
453.625,1.5071,-4.84634,-0.126984,0.328125,0.3568,0.83867
453.667,1.5084,-5.07104,-0.126984,0.839625,0.39248,0.849732
453.708,1.5072,-5.43057,-0.0940247,1.48463,0.39248,0.849732
453.75,1.5062,-5.86395,-0.122253,1.79137,0.39248,0.826603
453.792,1.5043,-6.20889,-0.0986938,1.69612,0.03568,0.807497
453.833,1.5041,-6.44403,-0.0940247,1.44112,0.39248,0.805486
453.875,1.5007,-6.95624,-0.0940247,1.2405,0.78496,0.818558
453.917,1.5,-7.33145,-0.0986938,1.13363,0.3568,0.816547
453.958,1.5006,-7.62628,-0.0986938,0.983625,1.17744,0.817553
454,1.4994,-7.86847,-0.0986938,0.729,0.78496,0.817553
454.042,1.4989,-8.06,-0.0986938,0.520875,1.17744,0.784368
454.083,1.4977,-8.155,-0.131683,0.515625,1.53424,0.817553
454.125,1.4986,-8.53036,-0.0986938,0.60225,1.56992,0.817553
454.167,1.4993,-8.78403,-0.103394,0.557625,2.3192,0.807497
454.208,1.4989,-9.01169,-0.103394,0.39375,2.28352,0.805486
454.25,1.498,-9.14697,-0.131683,0.245625,0.78496,0.784368
454.292,1.4985,-9.2366,-0.0986938,0.174,1.21312,0.784368
454.333,1.4973,-9.12451,-0.131683,0.190125,1.92672,0.784368
454.375,1.5018,-8.8298,-0.0704041,0.264,2.3192,0.784368
454.417,1.5018,-8.32016,-0.103394,0.337125,1.49856,0.784368
454.458,1.5051,-7.3562,-0.131683,0.35475,1.17744,0.784368
454.5,1.5046,-5.94412,-0.103394,0.298875,1.17744,0.784368
454.542,1.5039,-4.733,-0.0986938,0.239625,0.39248,0.784368
454.583,1.5033,-4.18509,-0.126984,0.275625,0,0.784368
454.625,1.5029,-3.8606,-0.0940247,0.46725,0.82064,0.784368
454.667,1.5031,-3.77109,-0.0940247,0.948,0.78496,0.784368
454.708,1.5027,-4.12653,-0.0940247,1.71375,0.3568,0.784368
454.75,1.503,-4.64752,-0.0940247,2.34713,0.39248,0.784368
454.792,1.5025,-5.09897,-0.122253,2.58187,0.39248,0.784368
454.833,1.5025,-5.70258,-0.126984,2.63625,0.39248,0.784368
454.875,1.5023,-6.10342,-0.126984,2.60362,0,0.784368
454.917,1.5015,-6.36594,-0.126984,2.33138,0,0.784368
454.958,1.5005,-6.44403,-0.0940247,1.91663,0,0.784368
455,1.4995,-6.49585,-0.126984,1.58662,0.39248,0.784368
455.042,1.4983,-6.93097,-0.0986938,1.27425,0.78496,0.784368
455.083,1.4982,-7.62628,-0.0657043,0.906375,0.78496,0.784368
455.125,1.4949,-7.89252,-0.126984,0.638625,0.39248,0.773306
455.167,1.4946,-8.0838,-0.0657043,0.46275,0.78496,0.784368
455.208,1.4924,-8.32016,-0.0940247,0.2625,0.78496,0.752189
455.25,1.4927,-8.66916,-0.0986938,0.1065,0,0.773306
455.292,1.493,-8.71518,-0.0986938,0.057375,0.78496,0.784368
455.333,1.4942,-8.55353,-0.126984,0.061875,0,0.783362
455.375,1.4964,-8.03613,-0.0704041,0.08325,0.39248,0.753194
455.417,1.4969,-6.88028,-0.0986938,0.139125,0,0.784368
455.458,1.4957,-5.32071,-0.0986938,0.234375,0.39248,0.773306
455.5,1.4862,-4.30176,-0.0986938,0.30075,0,0.740122
455.542,1.4758,-3.5304,-0.126984,0.3105,0.39248,0.741127
455.583,1.4921,-2.91821,-0.0940247,0.367125,0,0.730066
455.625,1.4934,-2.51068,-0.122253,0.4905,0.39248,0.730066
455.667,1.4903,-2.42429,-0.0940247,0.583875,0,0.730066
455.708,1.4748,-2.7739,-0.122253,0.7185,0.78496,0.741127
455.75,1.4895,-3.31729,-0.0940247,1.056,0.82064,0.741127
455.792,1.4863,-4.15585,-0.122253,1.53188,0.3568,0.719004
455.833,1.487,-5.04309,-0.0657043,1.91438,0.78496,0.741127
455.875,1.4868,-5.56711,-0.0657043,1.99388,0,0.719004
455.917,1.49,-5.86395,-0.0940247,1.75425,0.78496,0.741127
455.958,1.5051,-6.02396,-0.0940247,1.42838,0.39248,0.730066
456,1.4957,-6.15622,-0.0940247,1.1235,0,0.719004
456.042,1.5077,-6.20889,-0.0940247,0.77475,0.39248,0.719004
456.083,1.5087,-6.26135,-0.0940247,0.502125,0,0.741127
456.125,1.5083,-6.28757,-0.122253,0.45975,0,0.719004
456.167,1.5084,-6.33987,-0.0940247,0.539625,0.39248,0.731071
456.208,1.51,-6.41803,-0.0940247,0.594375,0.03568,0.730066
456.25,1.5095,-6.49585,-0.0940247,0.681375,0.3568,0.751183
456.292,1.5103,-6.49585,-0.0940247,0.7995,0,0.719004
456.333,1.5096,-6.07697,-0.0940247,0.769125,0,0.730066
456.375,1.5128,-5.1546,-0.0940247,0.558,0.42816,0.719004
456.417,1.5156,-4.30176,-0.0940247,0.3495,0.3568,0.719004
456.458,1.4962,-3.1636,-0.122253,0.306375,0.39248,0.719004
456.5,,-2.42749,-0.122253,0.391875,0,0.719004
456.542,1.5193,-1.47775,-0.0940247,0.3945,0.78496,0.719004
456.583,1.5189,-0.958862,-0.0940247,0.320625,0.03568,0.719004
456.625,1.5209,-0.697601,-0.0940247,0.41325,0.74928,0.719004
456.667,1.5107,-0.648438,-0.0940247,0.595125,0,0.719004
456.708,1.4832,-0.683594,-0.122253,0.690375,0.39248,0.719004
456.75,1.506,-1.12424,-0.0940247,0.9,0,0.730066
456.792,1.511,-1.73541,-0.0940247,1.34138,0,0.719004
456.833,1.5045,-2.31171,-0.122253,1.77338,0.78496,0.730066
456.875,1.5059,-2.82111,-0.0940247,1.98413,0.82064,0.730066
456.917,1.4893,-3.31729,-0.0940247,1.94775,1.10608,0.730066
456.958,1.4766,-3.71118,-0.0940247,1.74413,0.39248,0.719004
457,,-4.06775,-0.0940247,1.47525,0.82064,0.719004
457.042,1.5218,-4.44662,-0.0940247,1.16737,0.74928,0.719004
457.083,1.5235,-4.67606,-0.0940247,0.973125,0.42816,0.719004
457.125,1.5238,-4.95905,-0.0940247,1.10175,0.3568,0.719004
457.167,1.5253,-5.18243,-0.0940247,1.26188,0,0.719004
457.208,1.5226,-5.2655,-0.0940247,1.0695,0,0.730066
457.25,1.5248,-5.59427,-0.0940247,0.759375,0.39248,0.742133
457.292,1.5217,-5.70258,-0.0940247,0.628875,0.39248,0.761239
457.333,1.5211,-5.53986,-0.0940247,0.574125,0.39248,0.719004
457.375,1.5239,-5.43057,-0.0940247,0.486,0,0.742133
457.417,1.5264,-4.98709,-0.0940247,0.393,0,0.730066
457.458,1.5235,-4.2435,-0.0940247,0.333,0,0.730066
457.5,1.5219,-2.04861,-0.0940247,0.34575,0.82064,0.730066
457.542,1.5206,-0.951904,-0.122253,0.405375,1.10608,0.751183
457.583,1.512,-0.837372,-0.0940247,0.42975,1.17744,0.742133
457.625,1.5116,-0.300842,-0.0940247,0.49125,1.21312,0.752189
457.667,1.4883,-0.567444,-0.122253,0.786375,0.74928,0.762245
457.708,1.4814,-1.10019,-0.0940247,1.27575,0.39248,0.761239
457.75,1.4677,-2.02243,-0.0940247,1.75163,0.39248,0.742133
457.792,1.4797,-3.00552,-0.0940247,2.20088,0.78496,0.76325
457.833,1.4761,-4.03824,-0.122253,2.56687,0.78496,0.796435
457.875,1.4914,-4.87457,-0.0940247,2.61188,0.42816,0.772301
457.917,1.4952,-5.43057,-0.0657043,2.35125,0.3568,0.784368
457.958,1.4946,-5.81033,-0.122253,1.99913,0,0.784368
458,1.4969,-6.26135,-0.0940247,1.56862,0,0.783362
458.042,1.4916,-6.46994,-0.126984,1.07625,0,0.774312
458.083,1.4847,-6.62488,-0.0940247,0.792375,0.03568,0.784368
458.125,1.4925,-6.8295,-0.0657043,0.795375,0.3568,0.784368
458.167,1.5002,-7.15729,-0.0940247,0.800625,0,0.784368
458.208,1.4992,-7.33145,-0.0986938,0.717,0.03568,0.784368
458.25,1.5023,-7.3562,-0.0657043,0.775875,1.10608,0.784368
458.292,1.5027,-7.30664,-0.0986938,1.0155,1.17744,0.773306
458.333,1.5064,-7.15729,-0.126984,1.14525,0.39248,0.784368
458.375,1.506,-6.57336,-0.0986938,0.984375,0.39248,0.784368
458.417,1.5068,-5.5126,-0.0657043,0.74775,0.82064,0.784368
458.458,1.5076,-3.97922,-0.0940247,0.82125,0.3568,0.784368
458.5,1.5106,-2.90573,-0.0940247,1.14375,0.78496,0.784368
458.542,1.5134,-2.59354,-0.0940247,1.22475,1.17744,0.784368
458.583,1.5127,-2.28265,-0.122253,1.01475,0,0.784368
458.625,1.5117,-2.13995,-0.0940247,0.903375,0.78496,0.79543
458.667,1.5103,-1.78848,-0.0940247,0.985125,0.42816,0.806491
458.708,1.5096,-2.19846,-0.0940247,1.1055,0.78496,0.784368
458.75,1.5008,-2.74237,-0.0940247,1.3095,0.74928,0.784368
458.792,1.4883,-3.28665,-0.0940247,1.7205,0.39248,0.806491
458.833,1.4454,-3.77109,-0.0940247,2.16038,0.39248,0.806491
458.875,1.5108,-4.00876,-0.122253,2.307,0,0.79543
458.917,1.5105,-4.21429,-0.0940247,2.08275,1.17744,0.79543
458.958,1.5083,-4.38879,-0.0940247,1.68637,0.42816,0.784368
459,1.5092,-4.5903,-0.0940247,1.29037,0.3568,0.784368
459.042,1.5093,-4.61896,-0.122253,0.9315,0.78496,0.784368
459.083,1.5079,-4.67606,-0.0940247,0.805875,0.39248,0.784368
459.125,1.5049,-4.733,-0.0657043,1.0275,0.39248,0.784368
459.167,1.5038,-4.733,-0.0940247,1.21125,0,0.784368
459.208,1.5039,-4.76138,-0.0940247,1.04362,0.39248,0.784368
459.25,1.5028,-4.98709,-0.0940247,0.724125,0.82064,0.79543
459.292,1.4997,-5.09897,-0.0940247,0.531375,0.3568,0.784368
459.333,1.4992,-4.87457,-0.0940247,0.545625,0.39248,0.784368
459.375,1.4992,-4.27264,-0.0940247,0.6945,0.03568,0.784368
459.417,1.4947,-3.83078,-0.0940247,0.78225,0.3568,0.784368
459.458,1.4821,-3.22522,-0.122253,0.669375,0.39248,0.784368
459.5,1.4392,-2.0878,-0.122253,0.45075,0,0.784368
459.542,1.4804,-2.35681,-0.0940247,0.27225,0.39248,0.79543
459.583,1.488,-2.8179,-0.122253,0.188625,0.39248,0.784368
459.625,1.4872,-2.52664,-0.0940247,0.355875,0.39248,0.784368
459.667,1.4906,-2.71713,-0.0940247,0.8685,0.42816,0.784368
459.708,1.4899,-2.91196,-0.0940247,1.44488,0.74928,0.784368
459.75,1.4836,-3.5304,-0.0657043,1.80975,0.39248,0.784368
459.792,1.4808,-4.21429,-0.0940247,1.9755,0,0.784368
459.833,1.4843,-4.90277,-0.0940247,2.00925,0.82064,0.807497
459.875,1.4893,-5.5126,-0.122253,2.10037,0.74928,0.794424
459.917,1.4911,-5.91745,-0.0940247,2.33363,0.03568,0.785374
459.958,1.4914,-6.18256,-0.0940247,2.28713,0.74928,0.805486
460,1.4902,-6.54758,-0.0940247,1.76813,0.42816,0.796435
460.042,1.494,-6.77853,-0.126984,1.26,0.74928,0.794424
460.083,1.4909,-7.15729,-0.0986938,0.979125,0.42816,0.785374
460.125,1.4898,-7.69925,-0.0657043,0.650625,0.78496,0.806491
460.167,1.4913,-7.86847,-0.126984,0.277125,1.49856,0.805486
460.208,1.4907,-7.86847,-0.0986938,0.0915,1.17744,0.784368
460.25,1.4913,-7.84439,-0.126984,0.067125,0.78496,0.784368
460.292,1.4949,-7.60187,-0.0986938,0.054,1.17744,0.817553
460.333,1.4941,-7.25699,-0.0986938,0.03075,0.42816,0.796435
460.375,1.4925,-6.80402,-0.0986938,0.019875,1.49856,0.817553
460.417,1.4963,-6.12982,-0.0986938,0.02475,0.82064,0.817553
460.458,1.4928,-5.3757,-0.0986938,0.0465,0.3568,0.805486
460.5,1.4908,-3.80093,-0.0986938,0.070125,0.39248,0.806491
460.542,1.4334,-3.91998,-0.0940247,0.112875,0.42816,0.784368
460.583,1.4217,-4.33081,-0.122253,0.20325,1.10608,0.818558
460.625,1.4803,-3.621,-0.122253,0.352125,0.03568,0.79543
460.667,1.4805,-3.77109,-0.0940247,0.696375,0.74928,0.805486
460.708,1.4809,-4.87457,-0.126984,1.33275,0,0.784368
460.75,1.4815,-5.18243,-0.0940247,2.01487,0.03568,0.784368
460.792,1.463,-5.59427,-0.0940247,2.42175,0.74928,0.79543
460.833,1.4785,-6.12982,-0.0940247,2.46975,0.39248,0.817553
460.875,1.4718,-6.6506,-0.126984,2.2935,0,0.784368
460.917,1.4731,-6.93097,-0.126984,2.11387,0.78496,0.818558
460.958,1.4731,-7.33145,-0.126984,1.9815,0.78496,0.827609
461,1.4703,-7.67496,-0.0986938,1.72575,1.21312,0.818558
461.042,1.4801,-7.9884,-0.0986938,1.30013,1.53424,0.839676
461.083,1.4779,-8.10757,-0.126984,1.00237,1.49856,0.83867
461.125,1.4775,-7.96448,-0.126984,1.02075,0.42816,0.828614
461.167,1.4741,-8.06,-0.0986938,1.03688,1.89104,0.817553
461.208,1.4746,-8.0838,-0.0657043,0.74325,1.17744,0.839676
461.25,1.4738,-8.06,-0.0986938,0.32475,1.17744,0.839676
461.292,1.4813,-7.72354,-0.126984,0.09975,0.78496,0.839676
461.333,1.4785,-7.15729,-0.0986938,0.085875,0.42816,0.839676
461.375,1.4836,-6.85492,-0.0986938,0.1155,0.78496,0.828614
461.417,1.4927,-6.62488,-0.0986938,0.10575,0.78496,0.817553
461.458,1.4906,-5.78345,-0.126984,0.078375,0.74928,0.816547
461.5,1.4895,-3.8606,-0.0986938,0.068625,1.56992,0.818558
461.542,1.4909,-3.83078,-0.0986938,0.12075,1.49856,0.828614
461.583,1.49,-4.00876,-0.0940247,0.253875,0,0.805486
461.625,1.4902,-3.74118,-0.0940247,0.343125,0,0.784368
461.667,1.4871,-3.71118,-0.122253,0.349875,0.39248,0.807497
461.708,1.4896,-4.21429,-0.122253,0.574875,0,0.794424
461.75,1.4872,-4.76138,-0.122253,1.14863,0.39248,0.806491
461.792,1.485,-5.56711,-0.122253,1.70775,0.78496,0.807497
461.833,1.4852,-6.46994,-0.122253,1.93575,0,0.79543
461.875,1.4835,-7.47943,-0.122253,1.83263,1.17744,0.826603
461.917,1.478,-8.17868,-0.0940247,1.5525,0.78496,0.806491
461.958,1.477,-8.85266,-0.0940247,1.26825,0.42816,0.840682
462,1.4731,-9.32581,-0.0986938,1.00275,0.78496,0.828614
462.042,1.4513,-9.87378,-0.0986938,0.855375,1.92672,0.837665
462.083,1.4501,-10.0244,-0.0940247,0.99375,1.53424,0.840682
462.125,1.4503,-10.0671,-0.0986938,1.10738,1.49856,0.849732
462.167,1.4494,-10.4897,-0.0986938,0.8835,1.17744,0.837665
462.208,1.4464,-11.126,-0.0986938,0.643875,0.82064,0.82962
462.25,1.45,-10.8823,-0.131683,0.688875,1.92672,0.849732
462.292,1.458,-10.8823,-0.0986938,0.875625,1.92672,0.849732
462.333,1.456,-10.718,-0.131683,1.01362,1.89104,0.849732
462.375,1.464,-9.95996,-0.0986938,1.04887,1.17744,0.839676
462.417,1.4548,-8.92099,-0.103394,0.999,0.42816,0.839676
